2185,Wednesday Series 1,Division A,/reshyc/2026/club/series1_classa.htm
2186,Wednesday Series 1,Division B,/reshyc/2026/club/series1_classb.htm
2187,Wednesday Series 1,Division C,/reshyc/2026/club/series1_classc.htm
2188,Tuesday Series 1,Puppeteers,/reshyc/2026/club/series1_tue_pup.htm
2189,Tuesday Series 1,Squibs,/reshyc/2026/club/series1_tue_squib.htm
2190,Tues & Sat 17’s Series 1,Overall,/reshyc/2026/club/series1_tuesat17.htm
